"INN","employees","revenue","expenses","revenue_date","org_name","okved_main_code","okved_main_name","short_name","place_info"
"4706032570",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙ-ПРОЕКТ""","43.99","Работы строительные специализированные прочие, не включенные в другие группировки","ООО ""СТРОЙ-ПРОЕКТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706033975",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАНЬЯН""","01.61","Предоставление услуг в области растениеводства","ООО ""БАНЬЯН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706027322",1,72000,72000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕРТИКАЛЬ""","68.20","Аренда и управление собственным или арендованным недвижимым имуществом","ООО ""ВЕРТИКАЛЬ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706036782",2,4565000,5447000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРИУМФ-47""","41.20","Строительство жилых и нежилых зданий","ООО ""ТРИУМФ-47""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706037264",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТАНДАРТ-ЭМ""",,,,
"4706002039",0,0,0,"31.12.2018","АКЦИОНЕРНОЕ ОБЩЕСТВО ЗАКРЫТОГО ТИПА ""ЗЕНИТ-ГАММА""",,,,
"4706035041",1,996000,1095000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМЦ ""ФОРВАРД""","43.22","Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха","ООО ""СМЦ ""ФОРВАРД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706038691",1,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАЗАР""","41.20","Строительство жилых и нежилых зданий","ООО ""МАЗАР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706038370",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВФУТБОЛЕ""",,,,
"4706039053",67,114398000,107267000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИЗНЕС СОФТ ПРОЕКТ""","62.01","Разработка компьютерного программного обеспечения","ООО ""БИЗНЕС СОФТ ПРОЕКТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706038638",42,20261000,20250000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИДЕР ГРУПП""","78.10","Деятельность агентств по подбору персонала","ООО ""ЛИДЕР ГРУПП""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706021730",81,152816000,100333000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРИТМЕНТ""","25.62","Обработка металлических изделий механическая","ООО ""ТРИТМЕНТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"7802468847",24,463377000,449185000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОККЕРВИЛЬ""","41.2","Строительство жилых и нежилых зданий","ООО ""ОККЕРВИЛЬ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706036207",924,2569955000,2490063000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТРО-ПЕЛЛА""",,,,
"4706014997",2,1924000,1894000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УСПЕХ""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""УСПЕХ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"2222802930",1,4311000,4331000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЕКС""","46.32.1","Торговля оптовая мясом и мясом птицы, включая субпродукты","ООО ""АЛЕКС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОД ВЫСОЦК"
"7805457667",4,1970000,1570000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""А.В.Т.""","45.3","Торговля автомобильными деталями, узлами и принадлежностями","ООО ""А.В.Т.""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"7814468802",1,12803000,14222000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕНЦЕМЕНТ""","46.73.6","Торговля оптовая прочими строительными материалами и изделиями","ООО ""ЛЕНЦЕМЕНТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4702013470",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САГИТТАРИУС-ТИР""","32.30","Производство спортивных товаров","ООО ""САГИТТАРИУС-ТИР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"7813171904",1,3986000,3301000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЯК""","49.3","Деятельность прочего сухопутного пассажирского транспорта","ООО""ЯК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706037031",1,0,3000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАСОСНЫЕ СТАНЦИИ ОТРАДНЕНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ""","36.00","Забор, очистка и распределение воды","ООО ""НАСОСНЫЕ СТАНЦИИ ОТРАДНЕНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706035370",1,0,14000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФКОМПЛЕКТ ПЛЮС""","47.78.3","Торговля розничная сувенирами, изделиями народных художественных промыслов","ООО ""ПРОФКОМПЛЕКТ ПЛЮС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706021867",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МК ""ПАРТНЕР""","45.20.2","Техническое обслуживание и ремонт прочих автотранспортных средств","ООО ""МК ""ПАРТНЕР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706032393",1,10511000,10595000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕВСКИЙ БЕРЕГ""","41.2","Строительство жилых и нежилых зданий","ООО ""НЕВСКИЙ БЕРЕГ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706011957",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОКТАН""","46.38.1","Торговля оптовая рыбой, ракообразными и моллюсками, консервами и пресервами из рыбы и морепродуктов","ООО ""ОКТАН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"7816570248",1,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФОРМАЦИОННОЕ АГЕНТСТВО""",,,,
"7801126840",7,,,,"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЛИРС""","68.31.1","Предоставление посреднических услуг при купле-продаже недвижимого имущества за вознаграждение или на договорной основе","ЗАО ""ЛИРС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4702017073",5,6275000,3254000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАФЕ МЕТАЛЛУРГ""","56.10","Деятельность ресторанов и услуги по доставке продуктов питания","ООО ""КАФЕ МЕТАЛЛУРГ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"7804151436",15,28176000,27645000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАНДЕМ""","22.29","Производство прочих пластмассовых изделий","ООО ""ТАНДЕМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4702012325",0,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТВОЙ ДОМ""","68.3","Операции с недвижимым имуществом за вознаграждение или на договорной основе","ООО ""ТВОЙ ДОМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"4702008375",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СКИФ""",,,,
"4704055758",0,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМСНАБСТРОЙ""","55.10","Деятельность гостиниц и прочих мест для временного проживания","ООО ""ПРОМСНАБСТРОЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОД ВЫБОРГ"
"4702015284",3,21644000,20883000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СКАТ ТРЕВЕЛ""","79.11","Деятельность туристических агентств","ООО ""СКАТ ТРЕВЕЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"4706034626",1,21000,122000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙБАЗА №2""","47.52.7","Торговля розничная строительными материалами, не включенными в другие группировки, в специализированных магазинах","ООО ""СТРОЙБАЗА №2""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706033446",1,3456000,2748000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИРОВАЯ ТЕХНИКА""","47.43","Торговля розничная аудио- и видеотехникой в специализированных магазинах","ООО ""МИРОВАЯ ТЕХНИКА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706034922",2,20533000,18736000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕРМЕС""","47.59.1","Торговля розничная мебелью в специализированных магазинах","ООО ""ГЕРМЕС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706026400",1,365000,345000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕВРОПЛАСТ""","16.29.1","Производство прочих деревянных изделий","ООО ""ЕВРОПЛАСТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706038910",2,7257000,6689000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОДВИЖНЫЕ ОГРАЖДАЮЩИЕ КОНСТРУКЦИИ""","33.12","Ремонт машин и оборудования","ООО ""ПОДВИЖНЫЕ ОГРАЖДАЮЩИЕ КОНСТРУКЦИИ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706039568",2,1429000,1573000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕОДЕЗИЯ""","71.12.46","Землеустройство","ООО ""ГЕОДЕЗИЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706039818",1,894000,1096000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИАНА""","86.23","Стоматологическая практика","ООО ""ДИАНА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706037916",5,13279000,12372000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХЛЕБНОЕ МЕСТО""","56.10","Деятельность ресторанов и услуги по доставке продуктов питания","ООО ""ХЛЕБНОЕ МЕСТО""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706038571",0,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕНЗАБОР""","43.99","Работы строительные специализированные прочие, не включенные в другие группировки","ООО ""ЛЕНЗАБОР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"8602254920",0,2415000,2445000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОНТАЖ ОБЪЕКТОВ СВЯЗИ И АВТОМАТИКИ""","41.20","Строительство жилых и нежилых зданий","ООО ""МОСА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706019265",135,151884000,143576000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕВСКАЯ ЛИНИЯ""","49.31.21","Регулярные перевозки пассажиров автобусами в городском и пригородном сообщении","ООО ""НЕВСКАЯ ЛИНИЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4702014058",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САПФИР""",,,,
"7810304962",,6308000,6245000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЛТСТРОЙ""",,,,
"4706034400",2,4947000,4790000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛУЧ""","46.90","Торговля оптовая неспециализированная","ООО ""ЛУЧ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706040242",1,0,83000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛМАЗ СТРОЙ ПЛАСТ""","22.23","Производство пластмассовых изделий, используемых в строительстве","ООО ""АЛМАЗ СТРОЙ ПЛАСТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
